"FIPS","State","County, State","2016 Food Insecurity Rate","# of Food Insecure Persons in 2016","Low Threshold in state","Low Threshold Type","High Threshold in state","High Threshold Type","% FI ≤ Low Threshold","% FI Btwn Thresholds","% FI > High Threshold","2016 Child food insecurity rate","# of Food Insecure Children in 2016","% food insecure children in HH w/ HH incomes below 185 FPL in 2016","% food insecure children in HH w/ HH incomes above 185 FPL in 2016","2016 Cost Per Meal","2016 Weighted Annual Food Budget Shortfall"
"39031","OH","Coshocton County, Ohio","14.0%","  5,120 ","130%","SNAP","185%","Other Nutrition Program","63.2%","16.4%","20.4%","22.0%","  1,910 ","92%","8%","$2.51","$2,196,000.00"
"39033","OH","Crawford County, Ohio","14.3%","  6,060 ","130%","SNAP","185%","Other Nutrition Program","61.3%","15.5%","23.2%","22.6%","  2,120 ","83%","17%","$2.79","$2,892,000.00"
"39035","OH","Cuyahoga County, Ohio","18.6%","  233,580 ","130%","SNAP","185%","Other Nutrition Program","55.7%","12.0%","32.3%","21.2%","  57,610 ","65%","35%","$3.07","$122,696,000.00"
"39037","OH","Darke County, Ohio","12.1%","  6,300 ","130%","SNAP","185%","Other Nutrition Program","55.3%","20.1%","24.6%","19.5%","  2,470 ","79%","21%","$2.57","$2,765,000.00"
"39039","OH","Defiance County, Ohio","11.3%","  4,340 ","130%","SNAP","185%","Other Nutrition Program","57.3%","14.1%","28.6%","19.5%","  1,770 ","75%","25%","$2.49","$1,850,000.00"
"39041","OH","Delaware County, Ohio","8.4%","  15,890 ","130%","SNAP","185%","Other Nutrition Program","27.5%","9.9%","62.7%","13.2%","  6,870 ","34%","66%","$3.09","$8,398,000.00"
"39043","OH","Erie County, Ohio","13.8%","  10,480 ","130%","SNAP","185%","Other Nutrition Program","50.8%","16.3%","32.9%","20.0%","  3,180 ","70%","30%","$2.76","$4,950,000.00"
"39045","OH","Fairfield County, Ohio","12.1%","  18,200 ","130%","SNAP","185%","Other Nutrition Program","46.1%","15.1%","38.7%","17.4%","  6,420 ","60%","40%","$2.86","$8,907,000.00"
"39047","OH","Fayette County, Ohio","15.0%","  4,320 ","130%","SNAP","185%","Other Nutrition Program","61.9%","10.1%","27.9%","22.9%","  1,570 ","74%","26%","$2.52","$1,858,000.00"
"39049","OH","Franklin County, Ohio","17.0%","  209,480 ","130%","SNAP","185%","Other Nutrition Program","54.4%","11.5%","34.1%","19.6%","  57,280 ","66%","34%","$3.01","$107,751,000.00"
"39051","OH","Fulton County, Ohio","10.2%","  4,310 ","130%","SNAP","185%","Other Nutrition Program","50.8%","11.1%","38.1%","17.9%","  1,870 ","60%","40%","$2.79","$2,053,000.00"
"39053","OH","Gallia County, Ohio","15.9%","  4,840 ","130%","SNAP","185%","Other Nutrition Program","65.3%","9.1%","25.6%","24.6%","  1,760 ","79%","21%","$2.51","$2,073,000.00"
"39055","OH","Geauga County, Ohio","9.2%","  8,690 ","130%","SNAP","185%","Other Nutrition Program","40.3%","14.5%","45.1%","16.2%","  3,680 ","64%","36%","$3.23","$4,800,000.00"
"39057","OH","Greene County, Ohio","13.2%","  21,720 ","130%","SNAP","185%","Other Nutrition Program","45.8%","8.0%","46.2%","18.6%","  6,360 ","57%","43%","$2.84","$10,537,000.00"
"39059","OH","Guernsey County, Ohio","15.8%","  6,230 ","130%","SNAP","185%","Other Nutrition Program","61.9%","13.1%","24.9%","25.1%","  2,280 ","84%","16%","$2.59","$2,761,000.00"
"39061","OH","Hamilton County, Ohio","17.8%","  143,480 ","130%","SNAP","185%","Other Nutrition Program","54.4%","10.4%","35.2%","20.3%","  38,080 ","64%","37%","$2.91","$71,317,000.00"
"39063","OH","Hancock County, Ohio","11.8%","  8,940 ","130%","SNAP","185%","Other Nutrition Program","53.3%","13.5%","33.2%","18.8%","  3,230 ","71%","29%","$2.76","$4,215,000.00"
"39065","OH","Hardin County, Ohio","13.4%","  4,250 ","130%","SNAP","185%","Other Nutrition Program","57.8%","12.1%","30.1%","20.6%","  1,510 ","78%","22%","$2.81","$2,043,000.00"
"39067","OH","Harrison County, Ohio","14.9%","  2,310 ","130%","SNAP","185%","Other Nutrition Program","56.7%","13.4%","29.9%","24.9%","  810 ","79%","21%","$2.76","$1,088,000.00"
"39069","OH","Henry County, Ohio","10.2%","  2,860 ","130%","SNAP","185%","Other Nutrition Program","46.7%","13.1%","40.3%","18.6%","  1,230 ","60%","40%","$2.62","$1,280,000.00"
"39071","OH","Highland County, Ohio","15.9%","  6,850 ","130%","SNAP","185%","Other Nutrition Program","67.4%","12.9%","19.7%","24.5%","  2,560 ","86%","14%","$2.78","$3,250,000.00"
"39073","OH","Hocking County, Ohio","13.9%","  3,980 ","130%","SNAP","185%","Other Nutrition Program","64.3%","10.0%","25.8%","22.1%","  1,460 ","82%","18%","$2.86","$1,948,000.00"
"39075","OH","Holmes County, Ohio","11.5%","  5,010 ","130%","SNAP","185%","Other Nutrition Program","55.2%","22.0%","22.8%","18.7%","  2,700 ","84%","16%","$2.94","$2,513,000.00"
"39077","OH","Huron County, Ohio","12.9%","  7,550 ","130%","SNAP","185%","Other Nutrition Program","55.8%","16.1%","28.0%","20.8%","  3,040 ","77%","23%","$2.61","$3,361,000.00"
"39079","OH","Jackson County, Ohio","17.4%","  5,700 ","130%","SNAP","185%","Other Nutrition Program","67.6%","10.0%","22.4%","27.1%","  2,140 ","84%","17%","$2.80","$2,722,000.00"
"39081","OH","Jefferson County, Ohio","16.5%","  11,150 ","130%","SNAP","185%","Other Nutrition Program","55.9%","13.7%","30.3%","24.5%","  3,240 ","77%","23%","$2.66","$5,073,000.00"
"39083","OH","Knox County, Ohio","13.3%","  8,090 ","130%","SNAP","185%","Other Nutrition Program","54.9%","11.5%","33.6%","20.8%","  2,940 ","73%","27%","$2.69","$3,713,000.00"
"39085","OH","Lake County, Ohio","11.1%","  25,410 ","130%","SNAP","185%","Other Nutrition Program","40.7%","14.4%","44.9%","17.0%","  8,180 ","56%","45%","$3.01","$13,056,000.00"
"39087","OH","Lawrence County, Ohio","15.1%","  9,260 ","130%","SNAP","185%","Other Nutrition Program","60.3%","15.5%","24.2%","22.9%","  3,190 ","81%","19%","$2.72","$4,298,000.00"
"39089","OH","Licking County, Ohio","12.5%","  21,230 ","130%","SNAP","185%","Other Nutrition Program","49.8%","12.1%","38.1%","19.7%","  7,940 ","68%","32%","$2.84","$10,300,000.00"
"39091","OH","Logan County, Ohio","12.6%","  5,720 ","130%","SNAP","185%","Other Nutrition Program","55.8%","10.3%","33.9%","20.1%","  2,200 ","68%","33%","$2.58","$2,523,000.00"
"39093","OH","Lorain County, Ohio","13.2%","  40,050 ","130%","SNAP","185%","Other Nutrition Program","52.5%","10.7%","36.8%","20.2%","  14,050 ","65%","35%","$2.84","$19,426,000.00"
"39095","OH","Lucas County, Ohio","17.5%","  76,020 ","130%","SNAP","185%","Other Nutrition Program","61.2%","10.4%","28.5%","22.1%","  22,370 ","70%","30%","$2.74","$35,638,000.00"
"39097","OH","Madison County, Ohio","12.1%","  5,280 ","130%","SNAP","185%","Other Nutrition Program","41.6%","11.6%","46.8%","18.4%","  1,700 ","63%","37%","$2.97","$2,676,000.00"
"39099","OH","Mahoning County, Ohio","16.4%","  38,230 ","130%","SNAP","185%","Other Nutrition Program","57.2%","13.4%","29.4%","23.1%","  11,090 ","73%","27%","$2.98","$19,480,000.00"
"39101","OH","Marion County, Ohio","14.8%","  9,730 ","130%","SNAP","185%","Other Nutrition Program","58.8%","10.6%","30.6%","22.3%","  3,080 ","76%","24%","$2.64","$4,387,000.00"
"39103","OH","Medina County, Ohio","9.6%","  16,890 ","130%","SNAP","185%","Other Nutrition Program","35.5%","13.1%","51.4%","15.9%","  6,590 ","47%","53%","$2.97","$8,572,000.00"
"39105","OH","Meigs County, Ohio","16.8%","  3,920 ","130%","SNAP","185%","Other Nutrition Program","65.9%","11.0%","23.0%","25.5%","  1,310 ","82%","19%","$2.81","$1,881,000.00"
"39107","OH","Mercer County, Ohio","9.9%","  4,070 ","130%","SNAP","185%","Other Nutrition Program","41.1%","18.3%","40.6%","16.1%","  1,690 ","55%","45%","$2.42","$1,681,000.00"
"39109","OH","Miami County, Ohio","12.2%","  12,630 ","130%","SNAP","185%","Other Nutrition Program","50.1%","14.8%","35.1%","18.8%","  4,520 ","71%","29%","$2.79","$6,022,000.00"
"39111","OH","Monroe County, Ohio","17.2%","  2,480 ","130%","SNAP","185%","Other Nutrition Program","56.1%","16.5%","27.5%","29.1%","  880 ","85%","15%","$2.77","$1,175,000.00"
"39113","OH","Montgomery County, Ohio","17.5%","  93,210 ","130%","SNAP","185%","Other Nutrition Program","57.7%","12.3%","30.0%","22.0%","  26,350 ","72%","28%","$2.80","$44,637,000.00"
"39115","OH","Morgan County, Ohio","16.5%","  2,450 ","130%","SNAP","185%","Other Nutrition Program","71.2%","6.6%","22.2%","25.3%","  830 ","75%","25%","$2.74","$1,149,000.00"
"39117","OH","Morrow County, Ohio","11.2%","  3,930 ","130%","SNAP","185%","Other Nutrition Program","49.8%","14.2%","36.1%","18.9%","  1,640 ","62%","38%","$2.90","$1,949,000.00"
"39119","OH","Muskingum County, Ohio","15.5%","  13,340 ","130%","SNAP","185%","Other Nutrition Program","61.8%","13.3%","24.9%","22.8%","  4,560 ","76%","24%","$2.68","$6,111,000.00"
"39121","OH","Noble County, Ohio","14.1%","  2,030 ","130%","SNAP","185%","Other Nutrition Program","40.6%","17.2%","42.2%","22.4%","  600 ","82%","18%","$2.69","$932,000.00"
"39123","OH","Ottawa County, Ohio","11.7%","  4,790 ","130%","SNAP","185%","Other Nutrition Program","48.3%","13.7%","38.0%","20.5%","  1,640 ","67%","33%","$3.08","$2,524,000.00"
"39125","OH","Paulding County, Ohio","10.9%","  2,090 ","130%","SNAP","185%","Other Nutrition Program","51.2%","20.1%","28.7%","18.5%","  840 ","70%","30%","$2.74","$979,000.00"
"39127","OH","Perry County, Ohio","15.3%","  5,510 ","130%","SNAP","185%","Other Nutrition Program","64.1%","12.5%","23.4%","23.9%","  2,090 ","78%","22%","$2.82","$2,653,000.00"
"39129","OH","Pickaway County, Ohio","12.4%","  7,020 ","130%","SNAP","185%","Other Nutrition Program","44.6%","12.2%","43.2%","19.0%","  2,410 ","64%","37%","$2.57","$3,084,000.00"
"39131","OH","Pike County, Ohio","16.5%","  4,670 ","130%","SNAP","185%","Other Nutrition Program","66.9%","14.0%","19.1%","24.7%","  1,690 ","83%","17%","$2.79","$2,224,000.00"
"39133","OH","Portage County, Ohio","13.9%","  22,500 ","130%","SNAP","185%","Other Nutrition Program","52.5%","8.2%","39.4%","20.2%","  6,350 ","65%","35%","$3.15","$12,122,000.00"
"39135","OH","Preble County, Ohio","12.3%","  5,110 ","130%","SNAP","185%","Other Nutrition Program","55.0%","15.4%","29.6%","20.1%","  1,940 ","76%","24%","$2.77","$2,423,000.00"
"39137","OH","Putnam County, Ohio","8.8%","  3,020 ","130%","SNAP","185%","Other Nutrition Program","45.1%","17.8%","37.1%","15.9%","  1,390 ","60%","40%","$2.81","$1,451,000.00"
"39139","OH","Richland County, Ohio","15.3%","  18,640 ","130%","SNAP","185%","Other Nutrition Program","56.7%","12.6%","30.7%","22.6%","  6,010 ","75%","25%","$2.81","$8,937,000.00"
"39141","OH","Ross County, Ohio","15.3%","  11,770 ","130%","SNAP","185%","Other Nutrition Program","60.1%","9.6%","30.2%","22.9%","  3,850 ","77%","23%","$2.64","$5,306,000.00"
"39143","OH","Sandusky County, Ohio","11.4%","  6,840 ","130%","SNAP","185%","Other Nutrition Program","57.6%","13.1%","29.4%","19.3%","  2,680 ","68%","32%","$2.52","$2,943,000.00"
"39145","OH","Scioto County, Ohio","17.7%","  13,680 ","130%","SNAP","185%","Other Nutrition Program","66.9%","7.2%","26.0%","25.7%","  4,380 ","76%","24%","$2.60","$6,069,000.00"
"39147","OH","Seneca County, Ohio","12.9%","  7,210 ","130%","SNAP","185%","Other Nutrition Program","54.2%","11.6%","34.2%","21.4%","  2,680 ","71%","29%","$2.58","$3,184,000.00"
"39149","OH","Shelby County, Ohio","11.5%","  5,650 ","130%","SNAP","185%","Other Nutrition Program","45.5%","15.7%","38.7%","17.6%","  2,240 ","62%","38%","$2.61","$2,517,000.00"
"39151","OH","Stark County, Ohio","14.4%","  53,880 ","130%","SNAP","185%","Other Nutrition Program","50.8%","13.2%","36.0%","20.8%","  17,190 ","69%","31%","$2.88","$26,474,000.00"
"39153","OH","Summit County, Ohio","15.3%","  82,740 ","130%","SNAP","185%","Other Nutrition Program","50.8%","11.8%","37.4%","19.9%","  23,320 ","65%","35%","$2.97","$41,983,000.00"
"39155","OH","Trumbull County, Ohio","15.9%","  32,670 ","130%","SNAP","185%","Other Nutrition Program","55.9%","12.1%","32.0%","24.4%","  10,490 ","78%","22%","$2.73","$15,243,000.00"
"39157","OH","Tuscarawas County, Ohio","13.3%","  12,270 ","130%","SNAP","185%","Other Nutrition Program","56.8%","13.4%","29.8%","20.7%","  4,400 ","75%","25%","$2.85","$5,980,000.00"
"39159","OH","Union County, Ohio","10.1%","  5,430 ","130%","SNAP","185%","Other Nutrition Program","40.5%","12.7%","46.8%","15.7%","  2,170 ","52%","48%","$2.75","$2,547,000.00"
"39161","OH","Van Wert County, Ohio","11.4%","  3,250 ","130%","SNAP","185%","Other Nutrition Program","52.7%","25.5%","21.8%","18.9%","  1,270 ","84%","16%","$2.66","$1,480,000.00"
"39163","OH","Vinton County, Ohio","15.8%","  2,070 ","130%","SNAP","185%","Other Nutrition Program","64.2%","15.7%","20.2%","25.9%","  780 ","83%","17%","$2.73","$965,000.00"
"39165","OH","Warren County, Ohio","9.5%","  21,090 ","130%","SNAP","185%","Other Nutrition Program","29.7%","11.7%","58.6%","14.7%","  8,430 ","40%","60%","$2.97","$10,699,000.00"
"39167","OH","Washington County, Ohio","14.3%","  8,760 ","130%","SNAP","185%","Other Nutrition Program","54.8%","10.5%","34.7%","22.4%","  2,720 ","71%","29%","$2.79","$4,176,000.00"
"39169","OH","Wayne County, Ohio","12.0%","  13,940 ","130%","SNAP","185%","Other Nutrition Program","54.3%","17.6%","28.1%","19.3%","  5,490 ","83%","18%","$2.96","$7,057,000.00"
"39171","OH","Williams County, Ohio","12.2%","  4,540 ","130%","SNAP","185%","Other Nutrition Program","59.6%","18.0%","22.4%","20.6%","  1,760 ","82%","18%","$2.73","$2,115,000.00"
"39173","OH","Wood County, Ohio","12.4%","  16,040 ","130%","SNAP","185%","Other Nutrition Program","52.0%","8.1%","39.9%","16.5%","  4,410 ","56%","44%","$2.75","$7,530,000.00"
"39175","OH","Wyandot County, Ohio","11.1%","  2,480 ","130%","SNAP","185%","Other Nutrition Program","52.6%","18.5%","28.9%","17.2%","  910 ","74%","26%","$2.89","$1,225,000.00"
"40001","OK","Adair County, Oklahoma","19.4%","  4,290 ","130%","SNAP","185%","Other Nutrition Program","69.6%","13.5%","16.9%","28.9%","  1,720 ","80%","20%","$2.88","$2,110,000.00"
"40003","OK","Alfalfa County, Oklahoma","13.4%","  780 ","130%","SNAP","185%","Other Nutrition Program","39.3%","14.7%","46.0%","20.7%","  230 ","67%","33%","$2.92","$389,000.00"
"40005","OK","Atoka County, Oklahoma","18.3%","  2,540 ","130%","SNAP","185%","Other Nutrition Program","55.0%","13.6%","31.3%","26.3%","  830 ","74%","26%","$2.90","$1,260,000.00"
"40007","OK","Beaver County, Oklahoma","8.9%","  490 ","130%","SNAP","185%","Other Nutrition Program","54.3%","35.9%","9.9%","17.6%","  250 ","84%","16%","$3.00","$251,000.00"
"40009","OK","Beckham County, Oklahoma","15.3%","  3,570 ","130%","SNAP","185%","Other Nutrition Program","51.8%","17.0%","31.2%","21.9%","  1,290 ","63%","37%","$3.09","$1,888,000.00"
"40011","OK","Blaine County, Oklahoma","13.5%","  1,320 ","130%","SNAP","185%","Other Nutrition Program","45.6%","10.1%","44.3%","20.5%","  450 ","63%","37%","$3.01","$678,000.00"
"40013","OK","Bryan County, Oklahoma","15.9%","  7,070 ","130%","SNAP","185%","Other Nutrition Program","59.0%","17.8%","23.2%","22.5%","  2,350 ","72%","28%","$3.02","$3,643,000.00"
"40015","OK","Caddo County, Oklahoma","16.0%","  4,710 ","130%","SNAP","185%","Other Nutrition Program","58.9%","16.2%","25.0%","23.8%","  1,780 ","71%","29%","$2.98","$2,395,000.00"
"40017","OK","Canadian County, Oklahoma","11.4%","  14,790 ","130%","SNAP","185%","Other Nutrition Program","36.7%","14.4%","48.9%","17.9%","  6,160 ","51%","49%","$3.08","$7,778,000.00"
"40019","OK","Carter County, Oklahoma","15.8%","  7,690 ","130%","SNAP","185%","Other Nutrition Program","52.5%","17.3%","30.2%","22.0%","  2,720 ","68%","32%","$2.81","$3,690,000.00"
"40021","OK","Cherokee County, Oklahoma","17.4%","  8,410 ","130%","SNAP","185%","Other Nutrition Program","62.4%","12.9%","24.7%","25.1%","  2,790 ","75%","25%","$3.16","$4,541,000.00"
"40023","OK","Choctaw County, Oklahoma","21.8%","  3,280 ","130%","SNAP","185%","Other Nutrition Program","66.0%","10.3%","23.7%","29.1%","  1,060 ","71%","29%","$2.86","$1,603,000.00"
"40025","OK","Cimarron County, Oklahoma","10.8%","  240 ","130%","SNAP","185%","Other Nutrition Program","62.5%","29.7%","7.7%","20.1%","  110 ","89%","11%","$3.07","$126,000.00"
"40027","OK","Cleveland County, Oklahoma","14.0%","  38,050 ","130%","SNAP","185%","Other Nutrition Program","42.4%","13.7%","44.0%","18.6%","  11,350 ","54%","46%","$3.06","$19,884,000.00"
"40029","OK","Coal County, Oklahoma","17.6%","  1,010 ","130%","SNAP","185%","Other Nutrition Program","55.7%","17.1%","27.2%","26.8%","  380 ","67%","33%","$2.90","$501,000.00"
"40031","OK","Comanche County, Oklahoma","17.7%","  22,070 ","130%","SNAP","185%","Other Nutrition Program","50.1%","16.4%","33.5%","21.9%","  6,630 ","61%","39%","$2.81","$10,607,000.00"
"40033","OK","Cotton County, Oklahoma","14.5%","  880 ","130%","SNAP","185%","Other Nutrition Program","53.3%","15.9%","30.8%","21.4%","  300 ","63%","37%","$2.92","$439,000.00"
"40035","OK","Craig County, Oklahoma","16.0%","  2,350 ","130%","SNAP","185%","Other Nutrition Program","56.3%","24.2%","19.5%","23.6%","  770 ","86%","14%","$2.99","$1,200,000.00"
"40037","OK","Creek County, Oklahoma","15.4%","  10,910 ","130%","SNAP","185%","Other Nutrition Program","49.2%","18.2%","32.5%","23.0%","  3,950 ","68%","33%","$3.11","$5,793,000.00"
"40039","OK","Custer County, Oklahoma","14.2%","  4,160 ","130%","SNAP","185%","Other Nutrition Program","57.4%","14.0%","28.6%","20.0%","  1,440 ","63%","37%","$3.14","$2,232,000.00"
"40041","OK","Delaware County, Oklahoma","16.0%","  6,640 ","130%","SNAP","185%","Other Nutrition Program","62.4%","18.7%","18.9%","25.9%","  2,260 ","81%","19%","$3.09","$3,503,000.00"
"40043","OK","Dewey County, Oklahoma","14.7%","  720 ","130%","SNAP","185%","Other Nutrition Program","61.6%","7.0%","31.4%","23.4%","  290 ","74%","26%","$3.14","$386,000.00"
"40045","OK","Ellis County, Oklahoma","13.2%","  540 ","130%","SNAP","185%","Other Nutrition Program","56.7%","13.8%","29.5%","19.7%","  190 ","70%","30%","$3.25","$300,000.00"
"40047","OK","Garfield County, Oklahoma","13.7%","  8,570 ","130%","SNAP","185%","Other Nutrition Program","51.9%","20.5%","27.6%","20.8%","  3,330 ","70%","30%","$2.84","$4,155,000.00"
"40049","OK","Garvin County, Oklahoma","16.0%","  4,420 ","130%","SNAP","185%","Other Nutrition Program","58.9%","16.9%","24.2%","23.2%","  1,600 ","74%","26%","$2.97","$2,242,000.00"
"40051","OK","Grady County, Oklahoma","13.8%","  7,460 ","130%","SNAP","185%","Other Nutrition Program","48.1%","15.3%","36.6%","21.1%","  2,790 ","63%","37%","$3.11","$3,960,000.00"
"40053","OK","Grant County, Oklahoma","12.2%","  550 ","130%","SNAP","185%","Other Nutrition Program","40.9%","14.8%","44.3%","18.2%","  190 ","56%","44%","$2.81","$264,000.00"
"40055","OK","Greer County, Oklahoma","17.4%","  1,060 ","130%","SNAP","185%","Other Nutrition Program","49.5%","18.3%","32.3%","24.0%","  280 ","76%","24%","$3.06","$555,000.00"
"40057","OK","Harmon County, Oklahoma","11.9%","  340 ","130%","SNAP","185%","Other Nutrition Program","66.1%","22.5%","11.4%","18.4%","  130 ","60%","40%","$3.09","$180,000.00"
"40059","OK","Harper County, Oklahoma","10.3%","  390 ","130%","SNAP","185%","Other Nutrition Program","51.9%","26.7%","21.4%","20.1%","  200 ","70%","30%","$3.17","$211,000.00"
