"FIPS","State","County, State","2015 Food Insecurity Rate","# of Food Insecure Persons in 2015","Low Threshold in state","Low Threshold Type","High Threshold in state","High Threshold Type","% FI ≤ Low Threshold","% FI Btwn Thresholds","% FI > High Threshold","2015 Child food insecurity rate","# of Food Insecure Children in 2015","% food insecure children in HH w/ HH incomes below 185 FPL in 2015","% food insecure children in HH w/ HH incomes above 185 FPL in 2015","2015 Cost Per Meal","2015 Weighted Annual Food Budget Shortfall"
"38091","ND","Steele County, North Dakota","5.1%","  100 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","66.7%","","33.3%","8.7%","  30 ","71%","29%","$2.97","$53,000.00"
"38093","ND","Stutsman County, North Dakota","7.3%","  1,550 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","60.9%","","39.1%","10.9%","  470 ","59%","41%","$3.00","$833,000.00"
"38095","ND","Towner County, North Dakota","6.9%","  160 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","74.9%","","25.1%","13.3%","  80 ","83%","17%","$3.01","$86,000.00"
"38097","ND","Traill County, North Dakota","6.4%","  520 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","60.6%","","39.4%","9.8%","  180 ","56%","44%","$2.97","$277,000.00"
"38099","ND","Walsh County, North Dakota","5.6%","  620 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","77.7%","","22.3%","9.3%","  230 ","64%","36%","$2.95","$328,000.00"
"38101","ND","Ward County, North Dakota","7.1%","  4,820 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","63.1%","","36.9%","9.2%","  1,460 ","68%","32%","$3.12","$2,696,000.00"
"38103","ND","Wells County, North Dakota","5.9%","  250 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","75.9%","","24.1%","13.7%","  110 ","46%","54%","$3.10","$139,000.00"
"38105","ND","Williams County, North Dakota","6.2%","  1,830 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","56.0%","","44.0%","9.0%","  670 ","51%","49%","$3.33","$1,094,000.00"
"39001","OH","Adams County, Ohio","17.9%","  5,060 ","130%","SNAP","185%","Other Nutrition Program","76.1%","13.8%","10.1%","27.5%","  1,910 ","83%","17%","$2.62","$2,377,000.00"
"39003","OH","Allen County, Ohio","15.9%","  16,740 ","130%","SNAP","185%","Other Nutrition Program","59.3%","15.6%","25.1%","22.2%","  5,490 ","76%","24%","$2.63","$7,907,000.00"
"39005","OH","Ashland County, Ohio","13.7%","  7,300 ","130%","SNAP","185%","Other Nutrition Program","58.1%","14.6%","27.3%","23.4%","  2,880 ","78%","22%","$2.69","$3,519,000.00"
"39007","OH","Ashtabula County, Ohio","15.5%","  15,450 ","130%","SNAP","185%","Other Nutrition Program","67.3%","14.6%","18.1%","24.8%","  5,650 ","82%","18%","$2.76","$7,646,000.00"
"39009","OH","Athens County, Ohio","20.4%","  13,260 ","130%","SNAP","185%","Other Nutrition Program","69.7%","4.2%","26.1%","26.8%","  2,670 ","78%","22%","$2.85","$6,780,000.00"
"39011","OH","Auglaize County, Ohio","11.2%","  5,120 ","130%","SNAP","185%","Other Nutrition Program","48.9%","19.3%","31.8%","18.3%","  2,050 ","68%","32%","$2.64","$2,422,000.00"
"39013","OH","Belmont County, Ohio","14.6%","  10,160 ","130%","SNAP","185%","Other Nutrition Program","52.5%","16.6%","30.9%","23.0%","  3,060 ","69%","31%","$2.58","$4,699,000.00"
"39015","OH","Brown County, Ohio","14.0%","  6,200 ","130%","SNAP","185%","Other Nutrition Program","63.6%","16.1%","20.3%","22.9%","  2,400 ","79%","21%","$2.73","$3,040,000.00"
"39017","OH","Butler County, Ohio","13.6%","  50,610 ","130%","SNAP","185%","Other Nutrition Program","50.7%","12.2%","37.1%","19.8%","  17,970 ","61%","39%","$2.92","$26,521,000.00"
"39019","OH","Carroll County, Ohio","13.6%","  3,860 ","130%","SNAP","185%","Other Nutrition Program","58.1%","19.9%","22.0%","24.0%","  1,470 ","83%","17%","$3.01","$2,083,000.00"
"39021","OH","Champaign County, Ohio","12.7%","  5,020 ","130%","SNAP","185%","Other Nutrition Program","52.6%","17.5%","29.9%","21.6%","  2,010 ","71%","29%","$2.92","$2,626,000.00"
"39023","OH","Clark County, Ohio","15.8%","  21,680 ","130%","SNAP","185%","Other Nutrition Program","60.5%","16.6%","23.0%","23.8%","  7,500 ","80%","21%","$2.71","$10,522,000.00"
"39025","OH","Clermont County, Ohio","12.0%","  23,950 ","130%","SNAP","185%","Other Nutrition Program","49.5%","11.9%","38.6%","19.3%","  9,500 ","58%","42%","$2.87","$12,341,000.00"
"39027","OH","Clinton County, Ohio","15.4%","  6,450 ","130%","SNAP","185%","Other Nutrition Program","55.1%","16.6%","28.4%","23.5%","  2,390 ","75%","25%","$2.55","$2,952,000.00"
"39029","OH","Columbiana County, Ohio","14.6%","  15,420 ","130%","SNAP","185%","Other Nutrition Program","58.0%","16.5%","25.5%","23.5%","  5,260 ","76%","24%","$2.67","$7,395,000.00"
"39031","OH","Coshocton County, Ohio","14.6%","  5,350 ","130%","SNAP","185%","Other Nutrition Program","66.8%","18.3%","14.9%","24.1%","  2,090 ","91%","9%","$2.48","$2,383,000.00"
"39033","OH","Crawford County, Ohio","14.9%","  6,360 ","130%","SNAP","185%","Other Nutrition Program","63.8%","17.2%","19.0%","24.4%","  2,320 ","82%","18%","$2.75","$3,140,000.00"
"39035","OH","Cuyahoga County, Ohio","18.6%","  235,200 ","130%","SNAP","185%","Other Nutrition Program","54.5%","15.9%","29.6%","21.2%","  58,370 ","67%","33%","$2.99","$126,212,000.00"
"39037","OH","Darke County, Ohio","12.8%","  6,730 ","130%","SNAP","185%","Other Nutrition Program","60.2%","20.2%","19.6%","21.2%","  2,720 ","79%","21%","$2.55","$3,078,000.00"
"39039","OH","Defiance County, Ohio","11.5%","  4,440 ","130%","SNAP","185%","Other Nutrition Program","59.5%","16.5%","24.0%","20.6%","  1,900 ","77%","23%","$2.54","$2,026,000.00"
"39041","OH","Delaware County, Ohio","8.7%","  16,210 ","130%","SNAP","185%","Other Nutrition Program","27.6%","12.5%","60.0%","14.4%","  7,480 ","34%","66%","$3.07","$8,910,000.00"
"39043","OH","Erie County, Ohio","14.3%","  10,880 ","130%","SNAP","185%","Other Nutrition Program","49.5%","18.7%","31.8%","21.0%","  3,400 ","68%","32%","$2.73","$5,319,000.00"
"39045","OH","Fairfield County, Ohio","12.7%","  18,940 ","130%","SNAP","185%","Other Nutrition Program","47.7%","16.8%","35.6%","18.8%","  6,980 ","62%","38%","$2.83","$9,595,000.00"
"39047","OH","Fayette County, Ohio","15.9%","  4,560 ","130%","SNAP","185%","Other Nutrition Program","65.3%","13.3%","21.4%","24.6%","  1,700 ","77%","23%","$2.49","$2,035,000.00"
"39049","OH","Franklin County, Ohio","17.4%","  212,050 ","130%","SNAP","185%","Other Nutrition Program","53.9%","14.8%","31.3%","20.4%","  58,700 ","67%","33%","$2.92","$111,093,000.00"
"39051","OH","Fulton County, Ohio","10.4%","  4,440 ","130%","SNAP","185%","Other Nutrition Program","49.8%","10.8%","39.4%","18.9%","  1,980 ","56%","44%","$2.83","$2,251,000.00"
"39053","OH","Gallia County, Ohio","15.8%","  4,820 ","130%","SNAP","185%","Other Nutrition Program","67.8%","16.9%","15.3%","24.9%","  1,790 ","83%","17%","$2.46","$2,129,000.00"
"39055","OH","Geauga County, Ohio","9.6%","  9,030 ","130%","SNAP","185%","Other Nutrition Program","43.5%","16.3%","40.3%","17.6%","  4,060 ","65%","35%","$3.36","$5,442,000.00"
"39057","OH","Greene County, Ohio","13.9%","  22,770 ","130%","SNAP","185%","Other Nutrition Program","47.7%","10.1%","42.3%","20.3%","  6,980 ","60%","40%","$2.75","$11,245,000.00"
"39059","OH","Guernsey County, Ohio","15.7%","  6,210 ","130%","SNAP","185%","Other Nutrition Program","66.4%","15.5%","18.2%","26.6%","  2,450 ","83%","17%","$2.58","$2,875,000.00"
"39061","OH","Hamilton County, Ohio","18.3%","  147,140 ","130%","SNAP","185%","Other Nutrition Program","53.6%","13.9%","32.4%","21.1%","  39,500 ","66%","35%","$2.82","$74,309,000.00"
"39063","OH","Hancock County, Ohio","12.2%","  9,240 ","130%","SNAP","185%","Other Nutrition Program","56.5%","15.8%","27.7%","20.2%","  3,470 ","71%","29%","$2.78","$4,598,000.00"
"39065","OH","Hardin County, Ohio","14.6%","  4,640 ","130%","SNAP","185%","Other Nutrition Program","62.9%","15.2%","21.9%","23.6%","  1,740 ","84%","16%","$2.75","$2,285,000.00"
"39067","OH","Harrison County, Ohio","14.5%","  2,260 ","130%","SNAP","185%","Other Nutrition Program","59.9%","18.4%","21.7%","25.1%","  830 ","78%","22%","$2.74","$1,109,000.00"
"39069","OH","Henry County, Ohio","11.0%","  3,080 ","130%","SNAP","185%","Other Nutrition Program","50.9%","14.2%","34.9%","20.3%","  1,380 ","62%","38%","$2.74","$1,514,000.00"
"39071","OH","Highland County, Ohio","16.0%","  6,920 ","130%","SNAP","185%","Other Nutrition Program","72.1%","16.0%","11.9%","25.8%","  2,720 ","88%","12%","$2.69","$3,340,000.00"
"39073","OH","Hocking County, Ohio","14.4%","  4,170 ","130%","SNAP","185%","Other Nutrition Program","66.0%","11.4%","22.6%","23.8%","  1,600 ","76%","24%","$2.82","$2,107,000.00"
"39075","OH","Holmes County, Ohio","11.8%","  5,120 ","130%","SNAP","185%","Other Nutrition Program","58.9%","28.9%","12.3%","19.9%","  2,870 ","93%","7%","$2.81","$2,581,000.00"
"39077","OH","Huron County, Ohio","13.4%","  7,900 ","130%","SNAP","185%","Other Nutrition Program","57.3%","18.0%","24.7%","22.3%","  3,300 ","75%","25%","$2.59","$3,668,000.00"
"39079","OH","Jackson County, Ohio","17.5%","  5,760 ","130%","SNAP","185%","Other Nutrition Program","71.4%","11.9%","16.7%","27.9%","  2,210 ","82%","18%","$2.74","$2,830,000.00"
"39081","OH","Jefferson County, Ohio","16.4%","  11,130 ","130%","SNAP","185%","Other Nutrition Program","58.6%","14.3%","27.1%","25.2%","  3,380 ","78%","22%","$2.65","$5,293,000.00"
"39083","OH","Knox County, Ohio","13.7%","  8,350 ","130%","SNAP","185%","Other Nutrition Program","58.1%","12.0%","29.9%","22.7%","  3,240 ","73%","27%","$2.68","$4,012,000.00"
"39085","OH","Lake County, Ohio","11.5%","  26,290 ","130%","SNAP","185%","Other Nutrition Program","42.2%","15.4%","42.4%","18.0%","  8,780 ","57%","43%","$3.04","$14,319,000.00"
"39087","OH","Lawrence County, Ohio","15.0%","  9,260 ","130%","SNAP","185%","Other Nutrition Program","62.6%","16.3%","21.1%","23.2%","  3,290 ","76%","24%","$2.61","$4,339,000.00"
"39089","OH","Licking County, Ohio","13.0%","  21,900 ","130%","SNAP","185%","Other Nutrition Program","50.6%","14.3%","35.1%","20.9%","  8,450 ","66%","34%","$2.80","$11,005,000.00"
"39091","OH","Logan County, Ohio","13.1%","  5,940 ","130%","SNAP","185%","Other Nutrition Program","59.5%","11.9%","28.6%","21.4%","  2,370 ","67%","33%","$2.57","$2,740,000.00"
"39093","OH","Lorain County, Ohio","13.3%","  40,310 ","130%","SNAP","185%","Other Nutrition Program","53.9%","12.2%","33.9%","20.9%","  14,620 ","65%","35%","$2.81","$20,294,000.00"
"39095","OH","Lucas County, Ohio","17.8%","  77,690 ","130%","SNAP","185%","Other Nutrition Program","61.6%","14.4%","24.0%","22.9%","  23,340 ","73%","27%","$2.77","$38,556,000.00"
"39097","OH","Madison County, Ohio","12.5%","  5,430 ","130%","SNAP","185%","Other Nutrition Program","38.5%","14.9%","46.5%","19.3%","  1,790 ","60%","41%","$2.91","$2,831,000.00"
"39099","OH","Mahoning County, Ohio","16.5%","  38,750 ","130%","SNAP","185%","Other Nutrition Program","57.7%","17.1%","25.2%","23.8%","  11,560 ","75%","25%","$2.95","$20,475,000.00"
"39101","OH","Marion County, Ohio","15.6%","  10,260 ","130%","SNAP","185%","Other Nutrition Program","61.5%","11.7%","26.9%","24.4%","  3,430 ","76%","24%","$2.61","$4,808,000.00"
"39103","OH","Medina County, Ohio","10.2%","  17,860 ","130%","SNAP","185%","Other Nutrition Program","39.5%","12.7%","47.8%","17.4%","  7,270 ","50%","51%","$3.16","$10,106,000.00"
"39105","OH","Meigs County, Ohio","16.9%","  3,960 ","130%","SNAP","185%","Other Nutrition Program","68.7%","14.6%","16.7%","27.2%","  1,410 ","83%","17%","$2.67","$1,896,000.00"
"39107","OH","Mercer County, Ohio","10.5%","  4,300 ","130%","SNAP","185%","Other Nutrition Program","44.1%","23.1%","32.8%","17.4%","  1,820 ","57%","43%","$2.37","$1,825,000.00"
"39109","OH","Miami County, Ohio","13.1%","  13,580 ","130%","SNAP","185%","Other Nutrition Program","53.1%","15.8%","31.1%","21.2%","  5,130 ","72%","28%","$2.74","$6,662,000.00"
"39111","OH","Monroe County, Ohio","16.9%","  2,460 ","130%","SNAP","185%","Other Nutrition Program","58.5%","18.4%","23.1%","29.7%","  930 ","86%","14%","$2.74","$1,210,000.00"
"39113","OH","Montgomery County, Ohio","18.0%","  95,820 ","130%","SNAP","185%","Other Nutrition Program","56.9%","16.3%","26.7%","22.9%","  27,560 ","74%","26%","$2.75","$47,274,000.00"
"39115","OH","Morgan County, Ohio","16.5%","  2,470 ","130%","SNAP","185%","Other Nutrition Program","70.7%","11.3%","18.0%","26.1%","  870 ","74%","26%","$2.70","$1,195,000.00"
"39117","OH","Morrow County, Ohio","11.9%","  4,150 ","130%","SNAP","185%","Other Nutrition Program","53.1%","12.9%","34.0%","20.8%","  1,800 ","61%","39%","$2.86","$2,132,000.00"
"39119","OH","Muskingum County, Ohio","16.3%","  14,010 ","130%","SNAP","185%","Other Nutrition Program","63.8%","17.9%","18.3%","25.1%","  5,060 ","80%","21%","$2.65","$6,659,000.00"
"39121","OH","Noble County, Ohio","14.0%","  2,030 ","130%","SNAP","185%","Other Nutrition Program","45.1%","20.3%","34.6%","24.9%","  490 ","83%","17%","$2.64","$962,000.00"
"39123","OH","Ottawa County, Ohio","11.9%","  4,910 ","130%","SNAP","185%","Other Nutrition Program","46.1%","17.9%","36.0%","21.5%","  1,750 ","69%","31%","$3.08","$2,709,000.00"
"39125","OH","Paulding County, Ohio","11.9%","  2,280 ","130%","SNAP","185%","Other Nutrition Program","55.0%","20.8%","24.2%","20.2%","  930 ","71%","29%","$2.73","$1,117,000.00"
"39127","OH","Perry County, Ohio","15.4%","  5,570 ","130%","SNAP","185%","Other Nutrition Program","64.7%","17.0%","18.2%","24.9%","  2,210 ","80%","20%","$2.78","$2,772,000.00"
"39129","OH","Pickaway County, Ohio","12.9%","  7,300 ","130%","SNAP","185%","Other Nutrition Program","47.2%","13.5%","39.3%","20.7%","  2,650 ","66%","35%","$2.55","$3,334,000.00"
"39131","OH","Pike County, Ohio","17.4%","  4,930 ","130%","SNAP","185%","Other Nutrition Program","74.0%","12.3%","13.7%","27.5%","  1,910 ","85%","15%","$2.71","$2,395,000.00"
"39133","OH","Portage County, Ohio","14.4%","  23,290 ","130%","SNAP","185%","Other Nutrition Program","53.9%","10.4%","35.6%","21.7%","  6,920 ","64%","37%","$3.09","$12,907,000.00"
"39135","OH","Preble County, Ohio","12.8%","  5,320 ","130%","SNAP","185%","Other Nutrition Program","56.8%","19.4%","23.7%","21.5%","  2,110 ","75%","25%","$2.75","$2,628,000.00"
"39137","OH","Putnam County, Ohio","8.7%","  2,980 ","130%","SNAP","185%","Other Nutrition Program","40.6%","22.1%","37.2%","15.9%","  1,400 ","54%","46%","$2.74","$1,466,000.00"
"39139","OH","Richland County, Ohio","15.8%","  19,290 ","130%","SNAP","185%","Other Nutrition Program","57.0%","16.1%","26.9%","24.1%","  6,470 ","77%","23%","$2.73","$9,454,000.00"
"39141","OH","Ross County, Ohio","15.7%","  12,110 ","130%","SNAP","185%","Other Nutrition Program","60.5%","12.8%","26.7%","24.2%","  4,120 ","77%","23%","$2.58","$5,605,000.00"
"39143","OH","Sandusky County, Ohio","12.0%","  7,210 ","130%","SNAP","185%","Other Nutrition Program","62.3%","16.0%","21.7%","20.8%","  2,930 ","74%","26%","$2.57","$3,327,000.00"
"39145","OH","Scioto County, Ohio","18.2%","  14,240 ","130%","SNAP","185%","Other Nutrition Program","70.9%","10.2%","18.9%","27.4%","  4,740 ","78%","22%","$2.58","$6,591,000.00"
"39147","OH","Seneca County, Ohio","13.7%","  7,640 ","130%","SNAP","185%","Other Nutrition Program","57.8%","12.6%","29.6%","23.1%","  2,950 ","69%","31%","$2.62","$3,587,000.00"
"39149","OH","Shelby County, Ohio","12.4%","  6,080 ","130%","SNAP","185%","Other Nutrition Program","48.3%","15.5%","36.2%","19.2%","  2,480 ","61%","39%","$2.56","$2,792,000.00"
"39151","OH","Stark County, Ohio","14.9%","  55,880 ","130%","SNAP","185%","Other Nutrition Program","52.5%","16.1%","31.4%","22.0%","  18,280 ","70%","30%","$2.83","$28,381,000.00"
"39153","OH","Summit County, Ohio","15.7%","  85,100 ","130%","SNAP","185%","Other Nutrition Program","50.9%","14.8%","34.2%","20.9%","  24,800 ","66%","34%","$2.96","$45,124,000.00"
"39155","OH","Trumbull County, Ohio","16.1%","  33,180 ","130%","SNAP","185%","Other Nutrition Program","56.2%","15.9%","27.9%","25.0%","  10,940 ","79%","21%","$2.69","$16,007,000.00"
"39157","OH","Tuscarawas County, Ohio","13.7%","  12,690 ","130%","SNAP","185%","Other Nutrition Program","59.1%","14.1%","26.8%","22.2%","  4,760 ","74%","26%","$2.82","$6,417,000.00"
"39159","OH","Union County, Ohio","10.8%","  5,770 ","130%","SNAP","185%","Other Nutrition Program","41.6%","15.2%","43.2%","17.7%","  2,460 ","56%","44%","$2.72","$2,815,000.00"
"39161","OH","Van Wert County, Ohio","12.0%","  3,440 ","130%","SNAP","185%","Other Nutrition Program","56.6%","24.5%","18.9%","20.4%","  1,380 ","79%","21%","$2.66","$1,639,000.00"
"39163","OH","Vinton County, Ohio","15.7%","  2,070 ","130%","SNAP","185%","Other Nutrition Program","67.0%","23.6%","9.4%","27.0%","  850 ","85%","15%","$2.67","$993,000.00"
"39165","OH","Warren County, Ohio","10.1%","  22,150 ","130%","SNAP","185%","Other Nutrition Program","30.0%","12.5%","57.4%","16.1%","  9,300 ","39%","61%","$2.88","$11,436,000.00"
"39167","OH","Washington County, Ohio","14.3%","  8,800 ","130%","SNAP","185%","Other Nutrition Program","59.7%","13.1%","27.3%","22.7%","  2,810 ","72%","28%","$2.76","$4,359,000.00"
"39169","OH","Wayne County, Ohio","12.5%","  14,470 ","130%","SNAP","185%","Other Nutrition Program","55.9%","20.1%","24.1%","20.8%","  5,960 ","83%","17%","$2.93","$7,607,000.00"
"39171","OH","Williams County, Ohio","12.7%","  4,740 ","130%","SNAP","185%","Other Nutrition Program","63.6%","20.1%","16.3%","21.9%","  1,870 ","81%","20%","$2.77","$2,356,000.00"
"39173","OH","Wood County, Ohio","13.0%","  16,800 ","130%","SNAP","185%","Other Nutrition Program","53.9%","9.4%","36.7%","18.1%","  4,850 ","55%","45%","$2.75","$8,299,000.00"
"39175","OH","Wyandot County, Ohio","11.9%","  2,670 ","130%","SNAP","185%","Other Nutrition Program","54.1%","22.5%","23.4%","19.2%","  1,020 ","74%","26%","$2.84","$1,359,000.00"
"40001","OK","Adair County, Oklahoma","18.5%","  4,100 ","130%","SNAP","185%","Other Nutrition Program","73.1%","17.8%","9.0%","28.5%","  1,710 ","81%","19%","$2.79","$2,049,000.00"
"40003","OK","Alfalfa County, Oklahoma","13.3%","  770 ","130%","SNAP","185%","Other Nutrition Program","40.1%","18.8%","41.1%","21.5%","  240 ","72%","28%","$2.84","$392,000.00"
"40005","OK","Atoka County, Oklahoma","18.4%","  2,560 ","130%","SNAP","185%","Other Nutrition Program","56.7%","15.7%","27.6%","26.6%","  850 ","74%","26%","$2.85","$1,308,000.00"
"40007","OK","Beaver County, Oklahoma","8.4%","  460 ","130%","SNAP","185%","Other Nutrition Program","57.0%","36.4%","6.7%","16.5%","  230 ","78%","22%","$2.97","$245,000.00"
